,postalCode,typeProperty,subtypeProperty,price,typeSale,subtypeSale,BedroomsCount,area,hasFullyEquippedKitchen,kitchenType,isFurnished,fireplaceExists,hasTerrace,terraceSurface,hasGarden,gardenSurface,landSurface,facadeCount,hasSwimmingPool,buildingCondition
153,2950,HOUSE_GROUP,HOUSE_GROUP,,FOR_SALE,BUY_REGULAR,,,,,0,0,0,,0,,0,,0,
154,2550,HOUSE_GROUP,HOUSE_GROUP,,FOR_SALE,BUY_REGULAR,,,,,0,0,0,,0,,0,,0,
155,9255,HOUSE_GROUP,HOUSE_GROUP,,FOR_SALE,BUY_REGULAR,,,,,0,0,0,,0,,0,,0,
156,4000,HOUSE_GROUP,HOUSE_GROUP,,FOR_SALE,BUY_REGULAR,,,,,0,0,0,,0,,0,,0,
157,1480,HOUSE,HOUSE,378000.0,FOR_SALE,BUY_REGULAR,4.0,210.0,0.0,SEMI_EQUIPPED,0,0,1,20.0,1,850.0,968,3.0,0,GOOD
158,6700,HOUSE_GROUP,HOUSE_GROUP,,FOR_SALE,BUY_REGULAR,,,,,0,0,0,,0,,0,,0,
159,9200,HOUSE_GROUP,HOUSE_GROUP,,FOR_SALE,BUY_REGULAR,,,,,0,0,0,,0,,0,,0,
160,3000,HOUSE,HOUSE,395000.0,FOR_SALE,BUY_REGULAR,3.0,104.0,0.0,INSTALLED,1,0,1,6.0,0,,49,2.0,0,GOOD
161,4500,HOUSE,APARTMENT_BLOCK,395000.0,FOR_SALE,BUY_REGULAR,5.0,400.0,0.0,HYPER_EQUIPPED,0,0,1,,1,366.0,603,4.0,0,AS_NEW
162,4500,HOUSE,EXCEPTIONAL_PROPERTY,395000.0,FOR_SALE,BUY_REGULAR,5.0,400.0,0.0,HYPER_EQUIPPED,0,0,1,,1,366.0,603,4.0,0,AS_NEW
163,7181,HOUSE,HOUSE,395000.0,FOR_SALE,BUY_REGULAR,4.0,380.0,0.0,HYPER_EQUIPPED,0,0,1,94.0,1,2955.0,3145,4.0,0,GOOD
164,9950,HOUSE_GROUP,HOUSE_GROUP,,FOR_SALE,BUY_REGULAR,,,,,0,0,0,,0,,0,,0,
165,3202,HOUSE,HOUSE,400000.0,FOR_SALE,BUY_REGULAR,6.0,293.0,0.0,HYPER_EQUIPPED,0,0,1,15.0,0,,1023,4.0,0,GOOD
166,1700,HOUSE,MIXED_USE_BUILDING,409000.0,FOR_SALE,BUY_REGULAR,3.0,281.0,0.0,HYPER_EQUIPPED,0,0,1,,0,,112,2.0,0,GOOD
167,1070,HOUSE,HOUSE,415000.0,FOR_SALE,BUY_REGULAR,4.0,145.0,0.0,INSTALLED,0,0,1,21.0,0,,95,3.0,0,GOOD
168,4500,HOUSE,HOUSE,420000.0,FOR_SALE,BUY_REGULAR,4.0,320.0,0.0,INSTALLED,0,1,1,40.0,1,775.0,888,4.0,0,TO_BE_DONE_UP
169,3000,HOUSE,HOUSE,425000.0,FOR_SALE,BUY_REGULAR,3.0,125.0,0.0,NOT_INSTALLED,0,0,1,7.0,1,30.0,100,2.0,0,GOOD
170,2812,HOUSE_GROUP,HOUSE_GROUP,,FOR_SALE,BUY_REGULAR,,,,,0,0,0,,0,,0,,0,
171,5030,HOUSE,VILLA,429500.0,FOR_SALE,BUY_REGULAR,3.0,204.0,0.0,INSTALLED,0,0,1,26.0,1,,810,4.0,1,GOOD
172,1853,HOUSE,TOWN_HOUSE,430000.0,FOR_SALE,BUY_REGULAR,4.0,155.0,0.0,USA_HYPER_EQUIPPED,0,0,1,26.0,1,50.0,170,2.0,0,JUST_RENOVATED
173,6730,HOUSE,HOUSE,435000.0,FOR_SALE,BUY_REGULAR,3.0,175.0,0.0,INSTALLED,0,0,1,,0,,823,4.0,0,AS_NEW
174,7181,HOUSE_GROUP,HOUSE_GROUP,,FOR_SALE,BUY_REGULAR,,,,,0,0,0,,0,,0,,0,
175,1970,HOUSE,HOUSE,449000.0,FOR_SALE,BUY_REGULAR,2.0,168.0,0.0,SEMI_EQUIPPED,0,0,0,,0,,625,3.0,0,TO_RENOVATE
176,4530,HOUSE,HOUSE,449000.0,FOR_SALE,BUY_REGULAR,4.0,330.0,0.0,INSTALLED,0,1,1,,1,450.0,893,2.0,0,AS_NEW
177,7830,HOUSE,VILLA,449000.0,FOR_SALE,BUY_REGULAR,4.0,220.0,0.0,INSTALLED,0,0,1,40.0,1,950.0,1150,4.0,0,AS_NEW
178,1190,HOUSE,MIXED_USE_BUILDING,450000.0,FOR_SALE,BUY_REGULAR,2.0,220.0,0.0,INSTALLED,0,0,0,,1,60.0,193,2.0,0,AS_NEW
179,9000,HOUSE_GROUP,HOUSE_GROUP,,FOR_SALE,BUY_REGULAR,,,,,0,0,0,,0,,0,,0,
180,2820,HOUSE_GROUP,HOUSE_GROUP,,FOR_SALE,BUY_REGULAR,,,,,0,0,0,,0,,0,,0,
181,2200,HOUSE_GROUP,HOUSE_GROUP,,FOR_SALE,BUY_REGULAR,,,,,0,0,0,,0,,0,,0,
182,1460,HOUSE,HOUSE,465000.0,FOR_SALE,BUY_REGULAR,5.0,225.0,0.0,USA_HYPER_EQUIPPED,0,0,1,40.0,1,400.0,601,2.0,0,AS_NEW
183,1480,HOUSE,HOUSE,465000.0,FOR_SALE,BUY_REGULAR,5.0,225.0,0.0,USA_HYPER_EQUIPPED,0,0,1,40.0,1,400.0,601,2.0,0,AS_NEW
184,1421,HOUSE,HOUSE,475000.0,FOR_SALE,BUY_REGULAR,5.0,170.0,0.0,INSTALLED,0,1,1,25.0,1,400.0,710,4.0,0,GOOD
185,3120,HOUSE_GROUP,HOUSE_GROUP,,FOR_SALE,BUY_REGULAR,,,,,0,0,0,,0,,0,,0,
186,9000,HOUSE_GROUP,HOUSE_GROUP,,FOR_SALE,BUY_REGULAR,,,,,0,0,0,,0,,0,,0,
187,2018,HOUSE_GROUP,HOUSE_GROUP,,FOR_SALE,BUY_REGULAR,,,,,0,0,0,,0,,0,,0,
188,1300,HOUSE,VILLA,490000.0,FOR_SALE,BUY_REGULAR,3.0,178.0,0.0,INSTALLED,0,1,1,35.0,1,600.0,948,4.0,0,GOOD
189,1300,HOUSE,VILLA,495000.0,FOR_SALE,BUY_REGULAR,3.0,150.0,0.0,HYPER_EQUIPPED,0,0,1,15.0,1,300.0,600,4.0,0,AS_NEW
190,1330,HOUSE,VILLA,495000.0,FOR_SALE,BUY_REGULAR,4.0,170.0,0.0,INSTALLED,0,0,1,60.0,0,,740,4.0,0,TO_RENOVATE
191,1640,HOUSE,HOUSE,495000.0,FOR_SALE,BUY_REGULAR,3.0,185.0,0.0,SEMI_EQUIPPED,0,0,1,80.0,1,562.0,635,2.0,0,JUST_RENOVATED
192,1860,HOUSE,HOUSE,495000.0,FOR_SALE,BUY_REGULAR,4.0,237.0,0.0,INSTALLED,0,1,1,20.0,1,100.0,243,3.0,0,AS_NEW
193,1300,HOUSE,HOUSE,520000.0,FOR_SALE,BUY_REGULAR,3.0,130.0,0.0,HYPER_EQUIPPED,0,0,1,50.0,1,450.0,816,4.0,0,AS_NEW
194,3020,HOUSE_GROUP,HOUSE_GROUP,,FOR_SALE,BUY_REGULAR,,,,,0,0,0,,0,,0,,0,
195,1200,HOUSE,HOUSE,540000.0,FOR_SALE,BUY_REGULAR,4.0,225.0,0.0,NOT_INSTALLED,0,0,1,70.0,1,240.0,319,3.0,0,TO_RENOVATE
196,1742,HOUSE,EXCEPTIONAL_PROPERTY,549000.0,FOR_SALE,BUY_REGULAR,3.0,221.0,0.0,USA_HYPER_EQUIPPED,0,0,1,,1,283.0,420,4.0,0,GOOD
197,1170,HOUSE,HOUSE,565000.0,FOR_SALE,BUY_REGULAR,5.0,265.0,0.0,INSTALLED,0,0,0,,1,50.0,232,3.0,0,TO_RENOVATE
198,9000,HOUSE_GROUP,HOUSE_GROUP,,FOR_SALE,BUY_REGULAR,,,,,0,0,0,,0,,0,,0,
199,1700,HOUSE,TOWN_HOUSE,625000.0,FOR_SALE,BUY_REGULAR,4.0,275.0,0.0,HYPER_EQUIPPED,0,0,1,,0,,474,3.0,0,GOOD
200,8000,HOUSE,HOUSE,634000.0,FOR_SALE,BUY_REGULAR,3.0,280.0,0.0,INSTALLED,0,0,1,6.0,0,,75,3.0,0,AS_NEW
201,1950,HOUSE,HOUSE,635000.0,FOR_SALE,BUY_REGULAR,4.0,200.0,0.0,HYPER_EQUIPPED,0,0,1,30.0,1,150.0,305,3.0,0,TO_BE_DONE_UP
202,2960,HOUSE,VILLA,649000.0,FOR_SALE,BUY_REGULAR,3.0,212.0,0.0,INSTALLED,0,1,1,45.0,1,1014.0,1207,4.0,1,AS_NEW
203,1030,HOUSE,HOUSE,650000.0,FOR_SALE,BUY_REGULAR,4.0,210.0,0.0,INSTALLED,0,1,1,15.0,1,44.0,110,2.0,0,GOOD
204,3071,HOUSE,VILLA,711000.0,FOR_SALE,BUY_REGULAR,6.0,280.0,0.0,INSTALLED,0,0,1,30.0,1,1088.0,1267,4.0,0,AS_NEW
205,1180,HOUSE_GROUP,HOUSE_GROUP,,FOR_SALE,BUY_REGULAR,,,,,0,0,0,,0,,0,,0,
206,1180,HOUSE_GROUP,HOUSE_GROUP,,FOR_SALE,BUY_REGULAR,,,,,0,0,0,,0,,0,,0,
207,9000,HOUSE,HOUSE,748000.0,FOR_SALE,BUY_REGULAR,4.0,265.0,0.0,INSTALLED,0,0,1,30.0,1,65.0,165,3.0,0,GOOD
208,1410,HOUSE,HOUSE,750000.0,FOR_SALE,BUY_REGULAR,4.0,270.0,0.0,INSTALLED,0,0,1,31.0,1,450.0,1059,4.0,1,GOOD
209,9800,HOUSE,HOUSE,856000.0,FOR_SALE,BUY_REGULAR,4.0,492.0,0.0,NOT_INSTALLED,0,1,1,75.0,1,2000.0,2400,3.0,0,TO_BE_DONE_UP
210,4260,HOUSE,EXCEPTIONAL_PROPERTY,980000.0,FOR_SALE,BUY_REGULAR,5.0,500.0,0.0,USA_HYPER_EQUIPPED,0,0,1,100.0,1,3000.0,4240,4.0,1,AS_NEW
211,1300,HOUSE,VILLA,895000.0,FOR_SALE,BUY_REGULAR,4.0,308.0,0.0,HYPER_EQUIPPED,0,0,1,25.0,1,2000.0,2500,4.0,1,GOOD
212,1030,HOUSE,MANSION,1050000.0,FOR_SALE,BUY_REGULAR,4.0,340.0,0.0,HYPER_EQUIPPED,0,0,1,30.0,1,30.0,130,2.0,0,GOOD
213,1050,HOUSE,EXCEPTIONAL_PROPERTY,1170000.0,FOR_SALE,BUY_REGULAR,5.0,365.0,0.0,HYPER_EQUIPPED,0,0,1,10.0,1,36.0,140,2.0,0,TO_BE_DONE_UP
214,9000,HOUSE,APARTMENT_BLOCK,1275000.0,FOR_SALE,BUY_REGULAR,7.0,290.0,0.0,HYPER_EQUIPPED,0,0,0,,0,,91,2.0,0,GOOD
215,1210,HOUSE,APARTMENT_BLOCK,1300000.0,FOR_SALE,BUY_REGULAR,9.0,804.0,0.0,USA_INSTALLED,0,0,1,21.0,0,,348,2.0,0,GOOD
216,1050,HOUSE,HOUSE,1375000.0,FOR_SALE,BUY_REGULAR,6.0,427.0,0.0,HYPER_EQUIPPED,0,1,1,50.0,1,300.0,508,3.0,0,AS_NEW
217,9070,HOUSE,CASTLE,1700000.0,FOR_SALE,BUY_REGULAR,4.0,660.0,0.0,INSTALLED,0,1,1,25.0,1,22000.0,22444,4.0,0,GOOD
218,9190,HOUSE,HOUSE,750000.0,FOR_SALE,BUY_REGULAR,4.0,419.0,0.0,HYPER_EQUIPPED,0,0,1,,1,1200.0,2327,4.0,0,AS_NEW
219,3150,HOUSE,HOUSE,399000.0,FOR_SALE,BUY_REGULAR,4.0,199.0,0.0,HYPER_EQUIPPED,0,0,1,18.0,0,,159,2.0,0,AS_NEW
220,4500,HOUSE,HOUSE,149500.0,FOR_SALE,BUY_REGULAR,3.0,148.0,0.0,SEMI_EQUIPPED,0,0,1,15.0,1,430.0,480,2.0,0,GOOD
221,9280,HOUSE,HOUSE,255000.0,FOR_SALE,BUY_REGULAR,2.0,140.0,0.0,SEMI_EQUIPPED,0,0,0,,0,,530,3.0,0,TO_RENOVATE
222,6640,HOUSE,HOUSE,285000.0,FOR_SALE,BUY_REGULAR,5.0,232.0,0.0,USA_SEMI_EQUIPPED,0,0,1,,0,,3499,4.0,0,GOOD
223,6980,HOUSE,EXCEPTIONAL_PROPERTY,300000.0,FOR_SALE,BUY_REGULAR,22.0,790.0,0.0,SEMI_EQUIPPED,0,0,0,,0,,805,4.0,0,TO_BE_DONE_UP
224,1932,HOUSE,HOUSE,549000.0,FOR_SALE,BUY_REGULAR,4.0,186.0,0.0,HYPER_EQUIPPED,0,0,1,24.0,1,90.0,192,2.0,0,AS_NEW
225,1933,HOUSE,HOUSE,495000.0,FOR_SALE,BUY_REGULAR,3.0,132.0,0.0,USA_HYPER_EQUIPPED,0,1,1,18.0,1,190.0,298,4.0,0,GOOD
226,8530,HOUSE,HOUSE,220000.0,FOR_SALE,BUY_REGULAR,2.0,115.0,0.0,INSTALLED,0,0,0,,0,,259,2.0,0,GOOD
227,4530,HOUSE,HOUSE,395000.0,FOR_SALE,BUY_REGULAR,3.0,190.0,0.0,HYPER_EQUIPPED,0,0,1,40.0,1,3300.0,3500,4.0,1,AS_NEW
228,9870,HOUSE,VILLA,399000.0,FOR_SALE,BUY_REGULAR,3.0,160.0,0.0,SEMI_EQUIPPED,0,0,1,,1,,721,4.0,0,
229,9112,HOUSE,MIXED_USE_BUILDING,585000.0,FOR_SALE,BUY_REGULAR,5.0,516.0,0.0,INSTALLED,0,1,1,52.0,1,395.0,632,2.0,0,GOOD
230,4540,HOUSE,HOUSE,399000.0,FOR_SALE,BUY_REGULAR,5.0,258.0,0.0,INSTALLED,0,1,1,50.0,1,150.0,838,4.0,0,GOOD
231,4540,HOUSE,VILLA,399000.0,FOR_SALE,BUY_REGULAR,5.0,258.0,0.0,INSTALLED,0,1,1,50.0,1,150.0,838,4.0,0,GOOD
232,1050,HOUSE,MIXED_USE_BUILDING,695000.0,FOR_SALE,BUY_REGULAR,4.0,140.0,,,0,0,0,,0,,53,2.0,0,TO_RENOVATE
233,6717,HOUSE,HOUSE,339000.0,FOR_SALE,BUY_REGULAR,3.0,160.0,0.0,INSTALLED,0,0,1,50.0,1,3020.0,3188,4.0,0,GOOD
234,7000,HOUSE,HOUSE,330890.0,FOR_SALE,BUY_REGULAR,1.0,110.0,0.0,USA_HYPER_EQUIPPED,0,0,0,,0,,900,4.0,0,AS_NEW
235,1760,HOUSE,HOUSE,378950.0,FOR_SALE,BUY_REGULAR,3.0,172.0,0.0,USA_HYPER_EQUIPPED,0,0,1,20.0,1,120.0,120,3.0,0,AS_NEW
236,1190,HOUSE,HOUSE,1090000.0,FOR_SALE,BUY_REGULAR,4.0,330.0,,,0,0,1,15.0,1,100.0,217,2.0,0,JUST_RENOVATED
237,4000,HOUSE,HOUSE,109000.0,FOR_SALE,BUY_REGULAR,2.0,111.0,0.0,SEMI_EQUIPPED,0,0,1,12.0,0,,90,2.0,0,TO_BE_DONE_UP
238,1700,HOUSE,BUNGALOW,445000.0,FOR_SALE,BUY_REGULAR,3.0,200.0,0.0,INSTALLED,0,0,1,,0,,955,4.0,0,GOOD
239,1700,HOUSE,VILLA,629500.0,FOR_SALE,BUY_REGULAR,4.0,320.0,0.0,HYPER_EQUIPPED,0,0,1,,0,,1173,4.0,0,GOOD
240,4520,HOUSE,HOUSE,299000.0,FOR_SALE,BUY_REGULAR,3.0,130.0,0.0,INSTALLED,0,0,1,100.0,1,1080.0,1561,4.0,0,GOOD
241,4500,HOUSE,HOUSE,345000.0,FOR_SALE,BUY_REGULAR,9.0,240.0,0.0,NOT_INSTALLED,0,0,1,12.0,0,,120,2.0,0,AS_NEW
242,8790,HOUSE,HOUSE,349500.0,FOR_SALE,BUY_REGULAR,5.0,300.0,,,0,0,0,,0,,832,,0,GOOD
243,9600,HOUSE,HOUSE,225000.0,FOR_SALE,BUY_REGULAR,3.0,175.0,0.0,INSTALLED,0,0,1,,0,,300,2.0,0,GOOD
244,1082,HOUSE,HOUSE,420000.0,FOR_SALE,BUY_REGULAR,3.0,170.0,0.0,USA_INSTALLED,0,0,0,,1,100.0,230,3.0,0,GOOD
245,2880,HOUSE,HOUSE,319500.0,FOR_SALE,BUY_REGULAR,3.0,215.0,0.0,INSTALLED,0,0,1,12.0,1,,250,2.0,0,GOOD
246,4520,HOUSE,HOUSE,349000.0,FOR_SALE,BUY_REGULAR,3.0,140.0,0.0,INSTALLED,0,1,1,50.0,1,958.0,1120,4.0,0,JUST_RENOVATED
247,8710,HOUSE,VILLA,430000.0,FOR_SALE,BUY_REGULAR,3.0,250.0,0.0,SEMI_EQUIPPED,0,0,1,,0,,800,4.0,0,GOOD
248,3590,HOUSE_GROUP,HOUSE_GROUP,,FOR_SALE,BUY_REGULAR,,,,,0,0,0,,0,,0,,0,
249,1020,HOUSE,HOUSE,750000.0,FOR_SALE,BUY_REGULAR,6.0,375.0,,,0,0,1,30.0,0,,420,2.0,0,GOOD
250,4540,HOUSE,HOUSE,,FOR_SALE,LIFE_ANNUITY,2.0,115.0,0.0,INSTALLED,0,0,1,,1,145.0,355,2.0,0,TO_BE_DONE_UP
251,4577,HOUSE,HOUSE,,FOR_SALE,LIFE_ANNUITY,3.0,270.0,0.0,INSTALLED,0,0,1,,1,,493,3.0,0,GOOD
252,4101,HOUSE,HOUSE,97000.0,FOR_SALE,BUY_REGULAR,3.0,95.0,0.0,SEMI_EQUIPPED,0,0,1,,1,40.0,1,2.0,0,TO_RENOVATE
253,4540,HOUSE,HOUSE,100000.0,FOR_SALE,BUY_REGULAR,1.0,64.0,0.0,SEMI_EQUIPPED,0,0,1,,1,300.0,345,2.0,0,GOOD
254,4480,HOUSE,HOUSE,115000.0,FOR_SALE,BUY_REGULAR,3.0,115.0,0.0,NOT_INSTALLED,0,0,0,,1,40.0,398,3.0,0,TO_RENOVATE
255,4480,HOUSE,APARTMENT_BLOCK,140000.0,FOR_SALE,BUY_REGULAR,3.0,115.0,0.0,NOT_INSTALLED,0,0,0,,1,40.0,398,3.0,0,TO_RENOVATE
256,4460,HOUSE,HOUSE,145000.0,FOR_SALE,BUY_REGULAR,2.0,100.0,0.0,NOT_INSTALLED,0,0,1,28.0,1,200.0,326,2.0,0,TO_RENOVATE
257,4420,HOUSE,HOUSE,149000.0,FOR_SALE,BUY_REGULAR,3.0,110.0,0.0,SEMI_EQUIPPED,0,0,1,,1,15.0,179,2.0,0,TO_BE_DONE_UP
258,7880,HOUSE,HOUSE,155000.0,FOR_SALE,BUY_REGULAR,3.0,155.0,0.0,SEMI_EQUIPPED,0,0,0,,0,,320,3.0,0,TO_RENOVATE
259,4602,HOUSE,HOUSE,165000.0,FOR_SALE,BUY_REGULAR,3.0,170.0,0.0,HYPER_EQUIPPED,0,0,1,60.0,1,700.0,1005,3.0,0,TO_BE_DONE_UP
260,4051,HOUSE,HOUSE,169000.0,FOR_SALE,BUY_REGULAR,3.0,120.0,0.0,SEMI_EQUIPPED,0,0,1,50.0,0,,138,2.0,0,TO_BE_DONE_UP
261,4040,HOUSE,HOUSE,179000.0,FOR_SALE,BUY_REGULAR,2.0,110.0,0.0,NOT_INSTALLED,0,0,0,,1,120.0,242,2.0,0,TO_BE_DONE_UP
262,4400,HOUSE,HOUSE,179000.0,FOR_SALE,BUY_REGULAR,3.0,166.0,0.0,SEMI_EQUIPPED,0,0,1,30.0,1,280.0,325,3.0,0,TO_BE_DONE_UP
263,4520,HOUSE,HOUSE,185000.0,FOR_SALE,BUY_REGULAR,3.0,170.0,0.0,SEMI_EQUIPPED,0,0,1,9.0,1,369.0,428,3.0,0,TO_BE_DONE_UP
264,4480,HOUSE,HOUSE,195000.0,FOR_SALE,BUY_REGULAR,3.0,120.0,0.0,SEMI_EQUIPPED,0,0,1,20.0,1,900.0,977,3.0,0,GOOD
265,4500,HOUSE,HOUSE,195000.0,FOR_SALE,BUY_REGULAR,2.0,97.0,0.0,INSTALLED,0,0,1,,1,,258,2.0,0,GOOD
266,4540,HOUSE,HOUSE,195000.0,FOR_SALE,BUY_REGULAR,2.0,100.0,0.0,SEMI_EQUIPPED,0,0,1,,1,,483,4.0,0,TO_BE_DONE_UP
267,4020,HOUSE,HOUSE,199000.0,FOR_SALE,BUY_REGULAR,3.0,112.0,0.0,NOT_INSTALLED,0,0,1,15.0,1,252.0,530,4.0,0,GOOD
268,4430,HOUSE,HOUSE,199000.0,FOR_SALE,BUY_REGULAR,4.0,160.0,0.0,SEMI_EQUIPPED,0,0,1,,1,80.0,175,3.0,0,GOOD
269,4000,HOUSE,APARTMENT_BLOCK,210000.0,FOR_SALE,BUY_REGULAR,4.0,112.0,0.0,SEMI_EQUIPPED,0,0,1,30.0,0,,113,2.0,0,GOOD
270,4100,HOUSE,HOUSE,225000.0,FOR_SALE,BUY_REGULAR,4.0,123.0,0.0,INSTALLED,0,0,1,56.0,1,138.0,261,2.0,0,GOOD
271,6810,HOUSE,HOUSE,225000.0,FOR_SALE,BUY_REGULAR,3.0,116.0,0.0,HYPER_EQUIPPED,0,0,0,,0,,2005,3.0,0,GOOD
272,4540,HOUSE,HOUSE,229500.0,FOR_SALE,BUY_REGULAR,3.0,105.0,0.0,SEMI_EQUIPPED,0,0,1,,1,919.0,1024,4.0,0,GOOD
273,4020,HOUSE,HOUSE,230000.0,FOR_SALE,BUY_REGULAR,3.0,170.0,0.0,INSTALLED,0,0,1,40.0,1,60.0,380,3.0,0,TO_RENOVATE
274,4317,HOUSE,HOUSE,235000.0,FOR_SALE,BUY_REGULAR,3.0,200.0,0.0,SEMI_EQUIPPED,0,0,1,,1,,267,3.0,0,GOOD
275,9600,HOUSE,HOUSE,235000.0,FOR_SALE,BUY_REGULAR,4.0,190.0,0.0,HYPER_EQUIPPED,0,0,1,15.0,1,110.0,250,2.0,0,JUST_RENOVATED
276,4500,HOUSE,MANSION,249000.0,FOR_SALE,BUY_REGULAR,5.0,177.0,0.0,USA_INSTALLED,0,0,1,,1,1000.0,1100,3.0,0,TO_BE_DONE_UP
277,4500,HOUSE,HOUSE,259000.0,FOR_SALE,BUY_REGULAR,3.0,175.0,0.0,INSTALLED,0,0,1,20.0,1,700.0,770,4.0,0,GOOD
278,8530,HOUSE,HOUSE,268000.0,FOR_SALE,BUY_REGULAR,2.0,160.0,0.0,INSTALLED,0,0,1,,0,,108,3.0,0,GOOD
279,4140,HOUSE,HOUSE,270000.0,FOR_SALE,BUY_REGULAR,5.0,172.0,0.0,SEMI_EQUIPPED,0,0,1,30.0,1,972.0,1247,4.0,0,GOOD
280,4140,HOUSE,HOUSE,275000.0,FOR_SALE,BUY_REGULAR,3.0,165.0,0.0,USA_INSTALLED,0,0,1,8.0,1,15.0,153,2.0,0,AS_NEW
281,6600,HOUSE,HOUSE,275000.0,FOR_SALE,BUY_REGULAR,3.0,138.0,0.0,INSTALLED,0,0,1,,1,300.0,513,3.0,0,GOOD
282,6927,HOUSE,HOUSE,279000.0,FOR_SALE,BUY_REGULAR,3.0,140.0,0.0,INSTALLED,0,0,1,15.0,0,,851,4.0,0,JUST_RENOVATED
283,4140,HOUSE,HOUSE,285000.0,FOR_SALE,BUY_REGULAR,3.0,165.0,0.0,USA_INSTALLED,0,0,1,9.0,1,10.0,142,3.0,0,AS_NEW
284,4140,HOUSE,HOUSE,290000.0,FOR_SALE,BUY_REGULAR,3.0,165.0,0.0,USA_INSTALLED,0,0,1,10.0,1,30.0,232,3.0,0,AS_NEW
285,4500,HOUSE,HOUSE,290000.0,FOR_SALE,BUY_REGULAR,6.0,400.0,0.0,SEMI_EQUIPPED,0,0,1,,1,300.0,160,2.0,0,TO_BE_DONE_UP
286,4140,HOUSE,VILLA,295000.0,FOR_SALE,BUY_REGULAR,3.0,123.0,0.0,INSTALLED,0,0,1,31.0,1,530.0,807,4.0,0,AS_NEW
287,4140,HOUSE,HOUSE,298000.0,FOR_SALE,BUY_REGULAR,3.0,165.0,0.0,USA_INSTALLED,0,0,1,32.0,1,60.0,179,2.0,0,AS_NEW
288,1600,HOUSE,HOUSE,299000.0,FOR_SALE,BUY_REGULAR,3.0,131.0,0.0,INSTALLED,0,0,1,,0,,75,2.0,0,GOOD
289,1601,HOUSE,HOUSE,299000.0,FOR_SALE,BUY_REGULAR,3.0,131.0,0.0,INSTALLED,0,0,1,,0,,75,2.0,0,GOOD
290,4317,HOUSE,HOUSE,299000.0,FOR_SALE,BUY_REGULAR,3.0,300.0,0.0,USA_INSTALLED,0,0,1,75.0,1,300.0,-250,2.0,0,AS_NEW
291,4020,HOUSE,APARTMENT_BLOCK,300000.0,FOR_SALE,BUY_REGULAR,3.0,185.0,0.0,SEMI_EQUIPPED,0,0,1,80.0,0,,470,2.0,0,GOOD
292,4140,HOUSE,HOUSE,305000.0,FOR_SALE,BUY_REGULAR,3.0,165.0,0.0,USA_INSTALLED,0,0,1,,1,15.0,145,3.0,0,AS_NEW
293,4520,HOUSE,HOUSE,310000.0,FOR_SALE,BUY_REGULAR,3.0,150.0,0.0,INSTALLED,0,0,1,57.0,1,1175.0,1260,4.0,0,AS_NEW
294,4540,HOUSE,HOUSE,310000.0,FOR_SALE,BUY_REGULAR,4.0,162.0,0.0,SEMI_EQUIPPED,0,0,1,,1,500.0,834,4.0,0,AS_NEW
295,4000,HOUSE,MANSION,315000.0,FOR_SALE,BUY_REGULAR,7.0,205.0,0.0,INSTALLED,0,0,1,28.0,1,93.0,276,2.0,0,TO_RENOVATE
296,4210,HOUSE,HOUSE,315000.0,FOR_SALE,BUY_REGULAR,2.0,165.0,0.0,INSTALLED,0,0,1,50.0,0,,2272,3.0,0,GOOD
297,2820,HOUSE,HOUSE,318000.0,FOR_SALE,BUY_REGULAR,2.0,114.0,0.0,USA_HYPER_EQUIPPED,0,0,0,,0,,663,4.0,0,GOOD
298,1703,HOUSE,HOUSE,324000.0,FOR_SALE,BUY_REGULAR,2.0,183.0,0.0,NOT_INSTALLED,0,0,1,,1,350.0,450,2.0,0,GOOD
299,7750,HOUSE,VILLA,329990.0,FOR_SALE,BUY_REGULAR,3.0,142.0,0.0,HYPER_EQUIPPED,0,0,1,15.0,1,450.0,751,3.0,0,AS_NEW
300,1410,HOUSE,HOUSE,335000.0,FOR_SALE,BUY_REGULAR,3.0,120.0,0.0,USA_HYPER_EQUIPPED,0,0,1,30.0,1,80.0,184,2.0,0,GOOD
301,1020,HOUSE,TOWN_HOUSE,340000.0,FOR_SALE,BUY_REGULAR,4.0,185.0,0.0,NOT_INSTALLED,0,0,1,51.0,1,200.0,299,2.0,0,TO_RENOVATE
302,4500,HOUSE,HOUSE,340000.0,FOR_SALE,BUY_REGULAR,2.0,330.0,0.0,SEMI_EQUIPPED,0,0,0,,0,,230,2.0,0,AS_NEW
303,2880,HOUSE,HOUSE,348000.0,FOR_SALE,BUY_REGULAR,3.0,178.0,0.0,SEMI_EQUIPPED,0,0,0,,1,565.0,755,3.0,0,TO_RENOVATE
304,3401,HOUSE,HOUSE,349000.0,FOR_SALE,BUY_REGULAR,3.0,141.0,0.0,HYPER_EQUIPPED,1,0,1,,0,,257,2.0,0,AS_NEW
305,4500,HOUSE,VILLA,359500.0,FOR_SALE,BUY_REGULAR,5.0,180.0,0.0,INSTALLED,0,0,1,,1,750.0,883,4.0,0,AS_NEW
306,1500,HOUSE,HOUSE,369000.0,FOR_SALE,BUY_REGULAR,3.0,156.0,0.0,INSTALLED,0,0,0,,0,,410,2.0,0,GOOD
307,1501,HOUSE,HOUSE,369000.0,FOR_SALE,BUY_REGULAR,3.0,156.0,0.0,INSTALLED,0,0,0,,0,,410,2.0,0,GOOD
